id,release_year,main_genre,director,vote_average,vote_count,profit
24662,1997,Animation,Mark Dindal,7.1,24,-28433363
32274,1999,Drama,Tim Robbins,7.2,18,0
182,2006,War,Steven Soderbergh,5.9,86,-26085092
5494,2004,Adventure,Tom Reeve,5.0,13,-32000000
28,1979,Drama,Francis Ford Coppola,8.0,2055,57960381
38073,2010,Comedy,Nanette Burstein,6.0,262,10045846
2054,1995,Music,Stephen Herek,6.9,113,106269971
302156,2016,Action,Ariel Vromen,5.7,557,-16791304
606,1985,Drama,Sydney Pollack,7.0,279,97499205
87502,2012,Drama,Robert Zemeckis,6.5,2415,130772375
698,1979,Action,Lewis Gilbert,5.9,541,176308099
120467,2014,Comedy,Wes Anderson,8.0,4519,144600318
11313,2001,Drama,Scott Hicks,6.4,131,-6814219
6488,1990,Comedy,Frank Marshall,6.2,433,22208180
10559,2000,Crime,Gregory Hoblit,7.0,462,37106245
296099,2015,Comedy,John Francis Daley,6.2,1195,73384188
8012,1995,Comedy,Barry Sonnenfeld,6.4,302,84851622
1574,2002,Action,Rob Marshall,6.9,677,261776732
9032,1999,Comedy,Dennis Dugan,6.1,875,200601895
2770,2001,Comedy,J.B. Rogers,6.0,1344,257553595
862,1995,Animation,John Lasseter,7.7,5269,343554033
1637,1994,Action,Jan de Bont,6.8,1783,320448145
72570,2012,Drama,Michael Sucsy,7.0,1293,166114570
27569,2010,Drama,Tom Vaughan,6.0,89,-15865707
10637,2000,Drama,Boaz Yakin,7.4,821,106706683
1669,1990,Action,John McTiernan,7.2,957,169200000
132363,2013,Drama,Lee Daniels,7.2,1101,90922175
9472,2004,Comedy,Rawson Marshall Thurber,6.2,981,147722310
2907,1991,Horror,Barry Sonnenfeld,6.7,848,161502426
9273,1995,Crime,Steve Oedekerk,6.1,1099,182385533
9880,2001,Comedy,Garry Marshall,6.5,1023,128335153
2925,1996,Comedy,Hugh Wilson,6.5,166,90400000
807,1995,Crime,David Fincher,8.1,5765,294311859
17654,2009,Science Fiction,Neill Blomkamp,7.3,3382,180819611
11836,2004,Animation,Stephen Hillenburg,6.7,574,110161792
322,2003,Thriller,Clint Eastwood,7.6,1422,131822020
70,2004,Drama,Clint Eastwood,7.7,2439,186763646
9535,1999,Comedy,Harold Ramis,6.4,503,96885658
11036,2004,Romance,Nick Cassavetes,7.7,3067,86603229
6557,2008,Comedy,Anne Fletcher,6.1,978,130259319
18126,2009,Comedy,Peter Chelsom,6.0,449,120545279
16340,2000,Adventure,Stig Bergqvist,6.0,100,73
10333,1991,Drama,Barbra Streisand,5.9,56,44787599
4476,1994,Adventure,Edward Zwick,7.2,619,130638883
22947,2009,Drama,Jason Reitman,6.7,1205,138670000
2755,2002,Drama,Alexander Payne,6.7,362,75834556
82654,2013,Horror,Jonathan Levine,6.4,2652,81980662
59967,2012,Action,Rian Johnson,6.6,4697,17042000
16300,2001,Fantasy,Chris Weitz,4.9,95,0
9598,1995,Fantasy,Chris Noonan,6.0,733,224134910
82696,2012,Drama,David Frankel,5.8,284,84281051
9870,2008,Comedy,Nicholas Stoller,6.4,1172,75173115
8292,2005,Action,John Singleton,6.7,607,47374674
8780,2008,Comedy,Michael McCullers,5.8,205,33833449
9715,1998,Drama,Forest Whitaker,5.8,81,0
10521,2009,Comedy,Gary Winick,5.9,856,84663461
10762,2004,Action,Steven Brill,5.3,214,50631118
10096,2004,Comedy,Gary Winick,6.3,1204,59455697
59436,2011,Fantasy,Woody Allen,7.4,1990,121119219
227783,2014,Animation,Peter Lepeniotis,5.5,319,0
4133,2001,Crime,Ted Demme,7.4,1317,30282296
10207,1999,Romance,Luis Mandoki,5.8,196,38880016
172,1989,Science Fiction,William Shatner,5.6,376,40200000
21972,2002,Comedy,John Schultz,5.7,100,-30000000
36593,1994,Comedy,Peter Segal,6.3,521,21132598
707,1985,Adventure,John Glen,6.0,506,122427960
533,2005,Adventure,Nick Park,6.8,643,162452832
6023,2007,Drama,Richard LaGravenese,6.9,977,126835339
6439,2005,Comedy,Frederik Du Chau,5.1,123,63772522
4347,2007,Drama,Joe Wright,7.4,1049,99266061
37056,2010,Comedy,Gary Winick,6.6,796,-30000000
4105,1989,Action,Ridley Scott,6.2,243,15892212
76489,2012,Comedy,Bobby Farrelly,4.9,140,24819301
3933,2005,Romance,Tim Burton,7.2,1894,77195061
9918,2006,Drama,James Gartner,7.2,144,42647449
273481,2015,Action,Denis Villeneuve,7.2,2416,54025816
307081,2015,Action,Antoine Fuqua,7.3,2067,61709827
16871,2009,Horror,Sam Raimi,6.2,966,60810892
293863,2015,Fantasy,Lee Toland Krieger,7.4,1990,40663276
13156,2003,Comedy,Tim McCanlies,6.9,260,0
41233,2010,Drama,Jon M. Chu,6.6,582,129291809
9266,2002,Adventure,John Stockwell,5.6,159,26842679
1262,2006,Comedy,Marc Forster,7.1,721,23653224
4513,2007,Horror,David Slade,6.2,767,45505973
22970,2012,Horror,Drew Goddard,6.5,2263,36486080
7278,2008,Comedy,Jason Friedberg,3.7,359,54646831
9013,1988,Adventure,Martin Brest,7.2,238,8413606
865,1987,Action,Paul Michael Glaser,6.4,703,11122105
10776,1986,Horror,Frank Oz,6.6,384,13748395
50456,2011,Action,Joe Wright,6.5,1263,33782078
9823,1997,Action,John R. Leonetti,3.8,221,21376861
59861,2011,Comedy,Tom Hanks,5.7,359,6160375
133805,2013,Drama,Kimberly Peirce,5.8,1463,52394288
12763,2006,Music,Liz Friedlander,6.6,162,4742066
9766,2006,Action,Phil Joanou,6.5,206,11480851
14034,2001,Action,Sam Weisman,5.1,66,-45000000
12244,2009,Action,Shane Acker,6.6,1262,18428063
109421,2013,Thriller,Steven Soderbergh,6.4,1323,33372757
11137,2004,Comedy,Martha Coolidge,5.9,278,0
51162,2011,Animation,Stephen Anderson,6.8,258,-15540000
10152,2003,Comedy,Troy Miller,4.1,210,20267515
9452,1998,Comedy,Warren Beatty,6.3,66,-797116
239566,2014,Drama,Tate Taylor,6.4,158,31911598
53113,1998,Drama,Carl Franklin,6.2,27,0
9271,1995,Action,Brett Leonard,5.4,163,-5952000
4474,2006,Fantasy,Ivan Reitman,4.8,442,60896147
184346,2014,Thriller,Scott Derrickson,5.9,690,-30000000
48340,2011,Action,Alister Grierson,5.8,339,78609310
14846,2004,Comedy,Nick Hurran,5.2,112,-12965168
72207,2012,Comedy,Nicholas Stoller,5.7,457,23909751
16232,2004,Comedy,Charles Stone III,5.0,66,-8199698
43539,2010,Romance,Paul Haggis,6.9,905,21148651
9920,2006,Science Fiction,Kurt Wimmer,4.8,458,1070211
8978,2005,Thriller,Jean-François Richet,6.0,311,5294470
11702,1998,Action,Antoine Fuqua,6.0,127,-10795071
18550,1996,Action,Kevin Hooks,5.2,47,-7806769
8869,2002,Action,Ellory Elkayem,5.4,295,0
43347,2010,Drama,Edward Zwick,6.6,1233,72820008
3489,2007,Crime,Jon Avnet,5.7,313,-13069116
9701,2005,Drama,Niki Caro,6.8,125,-9775758
2122,2004,Comedy,Howard Deutch,5.5,278,-13844219
37707,2009,Horror,Vincenzo Natali,5.5,671,-26000000
10658,1986,Comedy,Willard Huyck,5.1,221,962774
13150,2008,Thriller,Gavin O'Connor,6.3,240,1148328
9042,2005,Action,Bruce Hunt,5.1,202,-14992009
17813,2003,Comedy,Rob Reiner,5.0,68,-14631103
11208,2004,Drama,Paul McGuigan,6.7,157,-16998743
58151,2011,Horror,Craig Gillespie,6.0,603,7922237
11400,2005,Drama,Terrence Malick,6.4,330,536013
10350,1999,Action,Christopher Roberts,4.0,72,-30000000
28902,1999,Drama,Neil Jordan,5.4,44,0
14164,2009,Action,James Wong,2.9,462,-100000000
76640,2013,Action,Kim Jee-woon,5.7,1266,-30000000
11058,2004,Drama,Nick Hamm,4.7,114,5114487
14844,2004,Comedy,Andy Cadiff,6.1,152,-22999988
57089,2011,Comedy,Mike Disa,4.8,131,-16478171
1947,2005,Drama,Lasse Hallström,6.7,161,-11381716
8054,2009,Adventure,Terry Gilliam,6.3,869,34352607
46829,2010,Comedy,Richard J. Lewis,7.2,129,-21545699
146238,2013,Crime,Brad Furman,5.5,543,32616646
9989,2001,Action,Peter Howitt,5.8,153,-11804390
9665,1989,War,Edward Zwick,7.4,383,8828365
311,1984,Drama,Sergio Leone,8.2,1069,-30000000
102362,2013,Thriller,Niels Arden Oplev,5.9,638,18074539
11162,2004,Drama,Michael Radford,6.7,144,0
6016,2003,Crime,Neil Jordan,6.0,31,0
17186,2005,Action,Steve Boyum,5.4,29,3102550
13967,2006,Drama,Chris Noonan,6.3,141,5078241
2008,2005,Fantasy,Chen Kaige,5.0,29,0
9053,2006,Adventure,Corey Yuen Kwai,5.0,205,-20519686
4512,2007,Action,Andrew Dominik,7.0,776,-15288207
76349,2011,Adventure,Jackie Chan,5.0,41,-29891652
31203,2009,Comedy,Laurent Tirard,5.9,306,0
265208,2015,Thriller,Simon West,5.4,656,-30000000
45610,2011,Action,Marc Forster,6.4,286,-27472096
50135,2010,Animation,Reinhard Klooss,5.5,90,0
1874,2007,History,Bille August,7.0,38,-30000000
271331,2014,Drama,Frédéric Auburtin,3.0,16,-27000000
215211,2014,Romance,Olivier Dahan,5.8,195,-30000000
367961,2015,Fantasy,Maksim Fadeev,6.4,7,-30000000
10955,2002,Crime,Liliana Cavani,6.6,69,-30000000
223702,2016,Adventure,Conrad Vernon,5.6,2238,121752617
254470,2015,Comedy,Elizabeth Banks,6.8,1940,258506194
69,2005,Drama,James Mangold,7.3,718,158438883
4967,2000,Comedy,Edward Norton,5.9,159,7036004
9449,1997,Adventure,Peter Hewitt,5.8,135,-29000000
11499,2008,Drama,Ron Howard,7.2,328,0
4912,2002,Comedy,George Clooney,6.6,275,3013805
12771,2002,Comedy,Reginald Hudlin,5.0,85,-12069815
323676,2016,Comedy,Ben Falcone,5.5,431,49636257
12506,1987,Drama,Richard Attenborough,6.9,51,0
24071,1999,Comedy,Lawrence Kasdan,6.3,26,0
11249,2004,Drama,Don Mancini,4.9,287,12829644
9667,2005,Drama,John Maybury,6.8,455,-7873775
812,1992,Animation,Ron Clements,7.4,3416,476050219
277216,2015,Drama,F. Gary Gray,7.7,1355,173634991
87,1984,Adventure,Steven Spielberg,7.1,2781,305000000
14444,1998,Animation,Norton Virgien,5.7,147,70491683
2043,2001,Crime,Lee Tamahori,6.1,400,45178561
315664,2016,Comedy,Stephen Frears,6.6,392,19902953
1428,2003,Action,Robert Rodriguez,6.2,594,69185582
562,1988,Action,John McTiernan,7.5,3948,112767956
15373,2008,Comedy,David Wain,6.4,564,64380927
318846,2015,Comedy,Adam McKay,7.3,2607,105346506
26320,2009,Music,Ang Lee,6.2,127,0
14292,2004,Drama,Gavin O'Connor,7.0,159,36445708
924,2004,Fantasy,Zack Snyder,6.8,1016,74356381
2018,2001,Comedy,Adam Shankman,5.5,427,59728529
192577,2013,Animation,Shinji Aramaki,6.5,356,-12862698
9428,2001,Comedy,Wes Anderson,7.4,1286,50441250
2832,2003,Mystery,James Mangold,7.1,1061,60259536
137093,2013,Comedy,Jon Turteltaub,6.4,799,106402450
699,1981,Adventure,John Glen,6.3,490,167312802
9778,2001,Comedy,Peter Chelsom,6.6,521,49516304
8831,1994,Thriller,Peter Hyams,5.5,282,74646581
9398,2001,Comedy,Ben Stiller,6.1,1337,32780981
112949,2013,Romance,Lasse Hallström,6.9,823,69594140
10439,1993,Comedy,Kenny Ortega,6.4,471,11514713
3638,2007,Comedy,Scott Hicks,6.1,327,64601050
23483,2010,Action,Matthew Vaughn,7.1,4645,68188903
62206,2011,Action,Ruben Fleischer,5.6,531,12547440
10577,2000,Thriller,Patrick Lussier,4.6,148,5000337
218778,2014,Family,Miguel Arteta,6.1,493,72654149
4348,2005,Drama,Joe Wright,7.7,1358,93147947
78,1982,Science Fiction,Ridley Scott,7.9,3509,5139618
11780,1995,Adventure,Michael Caton-Jones,6.5,148,3596911
192102,2014,Action,McG,6.0,883,24597999
2001,2007,Drama,James Gray,6.5,323,33926886
10383,2000,Horror,Janusz Kamiński,4.5,38,0
11516,2001,Documentary,Jacques Perrin,7.0,49,-15649317
10025,2006,Comedy,Donald Petrie,5.8,491,10159905
15198,1999,Drama,Jay Roach,6.0,69,-19111857
23172,2010,Action,Brian Levant,5.5,345,17236543
17834,1997,Adventure,Michael Ritchie,5.5,46,-19654944
10016,2001,Action,John Carpenter,4.8,296,-13989168
10317,2015,Comedy,David Gordon Green,5.8,195,-20997739
58431,2016,Romance,Burr Steers,5.5,640,-11625672
9746,1997,Drama,Martin Scorsese,6.8,91,-22315211
13092,2008,Comedy,Robert B. Weide,6.2,244,-9713701
59859,2013,Action,Jeff Wadlow,6.3,2224,32700000
13495,2006,Action,Agustín Díaz Yanes,5.6,61,-678046
254473,2014,Action,Camille Delamarre,5.7,615,40896829
700,1983,Adventure,John Glen,6.2,527,160000000
4964,2007,Comedy,Judd Apatow,6.2,1214,189076518
10024,2009,Drama,Nick Cassavetes,7.1,598,65714875
13490,2008,Comedy,Malcolm D. Lee,5.7,57,8650785
15927,1984,Drama,David Lean,6.9,67,19187653
1259,2006,Drama,Richard Eyre,6.9,235,34469904
5125,2007,Drama,Gavin Hood,6.2,205,-2751330
174,1991,Science Fiction,Nicholas Meyer,6.7,413,69900000
9583,2002,Comedy,Callie Khouri,5.6,65,-27000000
9437,1997,Drama,Gary Fleder,6.2,345,33527873
525,1980,Music,John Landis,7.5,1065,88229890
10188,2008,Adventure,Sanaa Hamri,6.0,238,17352417
63574,2012,Comedy,Todd Graff,6.7,33,0
245,2002,Drama,Chris Weitz,6.6,607,102000000
9825,1999,Horror,Steve Miner,5.5,247,29870414
186,2006,Drama,Paul McGuigan,7.4,1323,29308881
9549,1983,Drama,Philip Kaufman,7.3,235,-5500000
61891,2011,Drama,Roland Emmerich,6.3,288,-14604913
34584,1984,Drama,Wolfgang Petersen,7.0,1002,-6841192
2666,1998,Mystery,Alex Proyas,7.2,828,200316
12783,2008,Drama,Saul Dibb,6.7,396,0
13155,1985,Adventure,Walter Murch,6.7,120,-13862199
42807,1998,Crime,Richard Linklater,5.9,44,49000000
28355,2009,Horror,Christian Alvart,6.1,563,2000000
8080,2004,Crime,E. Elias Merhige,5.5,98,-14000000
5126,2007,Drama,Menno Meyjes,6.8,79,0
56288,2011,Family,Robert Rodriguez,4.4,222,58564310
303858,2016,Thriller,Jodie Foster,6.5,1068,66282604
1613,2001,Thriller,Ronny Yu,5.9,173,-14
31582,1999,Comedy,Joel Schumacher,5.9,56,4488529
16617,2004,Mystery,Renny Harlin,6.3,333,-5851171
8944,2008,Comedy,Barry Levinson,5.2,127,-18326578
41488,2003,Drama,Norman Jewison,5.9,23,0
37028,2006,Comedy,Kenneth Branagh,6.9,6,0
14560,2009,Action,Steve Carr,5.2,788,157293131
10330,2003,Comedy,Mark Waters,6.0,879,84230332
6957,2005,Comedy,Judd Apatow,6.2,1983,83449237
1934,1998,Romance,John Madden,6.8,796,264317794
169917,2014,Crime,Scott Frank,6.2,1131,25181600
951,1990,Comedy,Ivan Reitman,5.8,628,186957688
10189,2008,Action,David Gordon Green,6.6,1148,74624843
9454,1998,Drama,Andy Tennant,6.8,399,39705772
2055,2003,Western,Kevin Costner,7.0,262,46296293
1551,1990,Drama,Joel Schumacher,6.3,404,35489265
5902,1977,Drama,Richard Attenborough,6.9,207,28750000
11460,2005,Horror,Wes Craven,6.2,455,31891803
9358,2003,Horror,David R. Ellis,5.9,1023,64426405
134,2000,Action,Joel Coen,7.3,1112,45868327
22894,2010,Horror,Scott Stewart,5.2,629,41918658
134374,2013,Thriller,Michael Bay,6.1,1573,61175291
1901,2004,Comedy,Paul Weitz,5.9,194,0
15028,2002,Adventure,Jonathan Frakes,4.9,89,12793283
11509,1985,Action,Lawrence Kasdan,7.1,146,-26000000
7445,2009,Drama,Jim Sheridan,6.8,633,17318349
17047,2004,Comedy,Kevin Allen,5.2,144,2818995
62838,2011,Comedy,Garry Marshall,5.7,718,86044638
2057,2001,Drama,Michael Cristofer,5.8,198,-6597680
70436,2012,Crime,James McTeigue,6.1,426,3657751
16784,2004,Comedy,Donald Petrie,4.8,54,-16000000
8011,1994,Action,Andrew Morahan,4.5,110,10800000
31640,1996,Crime,Bob Rafelson,5.5,34,-26000000
9092,1997,Fantasy,Michael Cohn,6.0,62,-26000000
2779,2001,Comedy,Woody Allen,6.5,165,0
316002,2015,Romance,David O. Russell,3.9,95,-26000000
36355,1996,Adventure,Alan Shapiro,5.3,84,-5449980
238615,2015,Science Fiction,Tarsem Singh,6.3,1091,4523226
1985,2005,Drama,Fernando Meirelles,6.8,417,57466670
615,2004,Drama,Mel Gibson,6.9,864,581899420
788,1993,Comedy,Chris Columbus,7.0,1591,416286195
380,1988,Drama,Barry Levinson,7.6,1709,387800000
13223,2008,Drama,Clint Eastwood,7.8,3086,236958228
10523,2008,Drama,Oliver Stone,6.1,143,4406464
8681,2008,Action,Pierre Morel,7.2,4369,201830568
239571,2014,Drama,Michael Hoffman,7.2,765,9926213
619,1992,Thriller,Mick Jackson,6.1,661,386006740
424,1993,Drama,Steven Spielberg,8.3,4329,299365567
50014,2011,Drama,Tate Taylor,7.8,1910,99272124
162903,2013,Drama,Bill Condon,5.7,364,-19444992
11024,2004,Mystery,Raja Gosnell,5.4,500,181466833
208763,2014,Thriller,Oleg Stepchenko,4.9,71,-26000000
6466,2003,Horror,Ronny Yu,5.8,594,84908830
254024,2014,Thriller,Michael Winterbottom,4.7,64,0
12589,2001,Action,John A. Davis,5.6,231,55936232
7191,2008,Action,Matt Reeves,6.4,2251,145764026
1497,1991,Science Fiction,Michael Pressman,5.8,286,53000000
117,1987,Crime,Brian De Palma,7.6,1384,51270454
6977,2007,Crime,Joel Coen,7.7,3003,146600000
168530,2014,Action,Tim Story,6.1,853,128997819
634,2001,Comedy,Sharon Maguire,6.5,1356,256929795
392,2000,Comedy,Lasse Hallström,6.8,951,127500343
10327,2003,Comedy,Charles Herman-Wurmfeld,5.1,377,79914842
88042,2012,Comedy,Andy Fickman,5.7,210,94772232
41630,2011,Comedy,Ivan Reitman,6.1,1331,122780440
11969,1993,Action,George P. Cosmatos,7.4,626,31505065
2085,2000,Action,Andrzej Bartkowiak,6.0,330,66036760
794,1976,Horror,Richard Donner,7.2,476,58122980
9286,2006,Horror,James Wong,5.8,974,92719158
77877,2012,Drama,Scott Hicks,6.8,946,74357138
1265,2007,Adventure,Gábor Csupó,7.0,1113,77587063
866,2004,Drama,Marc Forster,7.2,1223,91766556
175555,2013,Comedy,Tyler Perry,7.0,35,0
75174,2012,Action,Joe Carnahan,6.4,1451,52278331
11096,2005,Horror,John Polson,6.1,440,97644820
8699,2004,Comedy,Adam McKay,6.7,1493,64574188
769,1990,Drama,Martin Scorsese,8.2,3128,21836394
10923,2003,Action,Harald Zwart,5.0,284,30795814
11283,2005,Fantasy,Kirk Jones,6.4,711,97489822
111,1983,Action,Brian De Palma,8.0,2948,40884703
11676,1997,Action,Steve Oedekerk,6.3,174,-25000000
746,1987,Drama,Bernardo Bertolucci,7.4,355,20984230
77866,2012,Thriller,Baltasar Kormákur,6.1,770,38100000
9416,1997,Action,Brett Ratner,5.9,87,0
7345,2007,Drama,Paul Thomas Anderson,7.9,1537,52208711
14317,2002,Animation,Cathy Malkasian,5.8,44,-35000000
20694,2003,Animation,Norton Virgien,5.6,61,0
12277,2002,Action,Malcolm D. Lee,5.5,112,16604473
9779,2005,Drama,Ken Kwapis,6.3,386,14053061
2140,2001,Action,Chris Nahon,6.4,298,39437847
12620,2008,Romance,Fred Wolf,5.6,529,45442940
14177,2005,Comedy,Bille Woodruff,5.4,115,11351350
198185,2014,Drama,Craig Gillespie,6.6,259,13307627
227156,2014,Drama,Phillip Noyce,6.4,1798,41980456
10735,2003,Comedy,Dennie Gordon,5.8,368,0
11351,2003,Horror,Victor Salva,5.5,299,46102666
10030,2007,Comedy,Mark Helfrich,5.5,444,34192128
10623,2003,Action,Andrzej Bartkowiak,5.8,236,31489558
590,2002,Drama,Stephen Daldry,7.0,451,16597830
9655,2006,Comedy,Andy Fickman,6.4,671,13889159
1268,2007,Family,Steve Bendelack,6.1,663,204736344
11237,2004,Adventure,Dwight H. Little,4.9,199,50992898
190955,2013,Thriller,Guillaume Canet,6.0,171,-23084528
5123,2007,Drama,Kirsten Sheridan,7.1,797,41122026
4518,1998,Drama,Shekhar Kapur,7.1,334,52150642
11932,1998,Horror,Ronny Yu,5.5,350,25671850
11165,1970,History,Richard Fleischer,6.9,147,4063291
6116,1997,Adventure,Bob Spiers,4.7,123,75000000
57431,2011,Comedy,David Gordon Green,5.4,325,9942188
21724,2009,Action,Damien Dante Wayans,4.7,71,0
278,1994,Drama,Frank Darabont,8.5,8205,3341469
9290,2001,Adventure,Simon Wincer,4.7,146,18288674
11543,1996,Comedy,Bobby Farrelly,6.7,244,-1976566
284536,2014,Thriller,Rupert Wyatt,5.7,543,14171130
152737,2013,Comedy,John Wells,6.9,483,49188937
13374,2005,Drama,Tim Fywell,5.9,185,2645491
8976,2005,Comedy,Nigel Cole,6.5,318,12886719
319888,2016,Comedy,Dexter Fletcher,7.2,661,23152800
9469,1998,Drama,Spike Lee,6.7,134,-3432147
1909,1994,Romance,Jeremy Leven,6.2,183,-2800000
22971,2010,Drama,Lasse Hallström,6.6,1262,89977104
34813,2010,Action,Sylvain White,6.2,515,-1420000
46261,2010,Fantasy,Troy Nixey,5.4,341,11993168
10431,2007,Action,Philip G. Atwell,6.0,414,15452643
8051,2002,Comedy,Paul Thomas Anderson,6.9,530,-8000000
9352,2004,Comedy,Jeff Schaffer,6.5,656,-4203153
10167,2002,Crime,Don Michael Paul,4.6,82,-13000000
18147,2006,Comedy,Paul Feig,5.4,66,-26000000
17170,1988,Drama,James Bridges,4.7,28,0
18975,1996,Animation,Steve Barron,5.0,54,0
15487,2005,Drama,Bill Paxton,6.9,110,-9568823
22825,2009,Thriller,Richard Kelly,5.4,597,3333531
11152,2008,Drama,Carter Smith,5.6,265,-8000000
1831,2000,Comedy,John Schlesinger,4.3,29,-637228
43931,2010,Drama,Wes Craven,5.2,147,-5170043
10591,2004,Comedy,Luke Greenfield,6.3,824,5411183
10861,1996,Action,Ringo Lam,5.2,101,26702483
12770,2002,Action,Bruce McCulloch,4.4,46,0
276907,2015,Crime,Brian Helgeland,6.7,973,17972994
10074,2007,Action,Akiva Schaffer,6.3,313,14334401
65055,2011,Horror,David R. Ellis,4.9,132,-17873542
10397,1999,Drama,Alan Parker,7.0,59,-12
200505,2014,Drama,Ivan Reitman,6.5,304,3831145
11954,1985,Fantasy,Tobe Hooper,6.2,135,-25000000
60309,2010,Crime,Robert Redford,6.2,137,-9521200
9787,2005,Drama,Catherine Hardwicke,7.0,210,-11588043
293646,2015,Drama,Patricia Riggen,6.0,378,-97277
6978,1986,Action,John Carpenter,7.1,705,-14000000
133698,2012,Comedy,Pascal Chaumeil,5.6,194,0
59440,2011,Action,Gavin O'Connor,7.7,1272,-1942885
1770,1996,Drama,Neil Jordan,6.7,97,-11100000
10655,1993,War,Ronald F. Maxwell,6.6,90,25000000
8988,2008,Drama,Kimberly Peirce,6.1,82,-13792870
15992,2002,Drama,Stephen Gaghan,4.6,45,-14280643
17707,1999,Drama,Jonathan Kaplan,6.2,111,-12000000
77883,2012,Horror,Ole Bornedal,5.8,498,71446075
40001,1996,Comedy,Richard Benjamin,5.3,25,-14930000
64639,2011,Drama,Rod Lurie,5.5,144,-14675559
9903,2006,Comedy,Lasse Hallström,6.4,60,-13227539
21338,1991,Action,Craig R. Baxley,5.7,34,0
20766,2009,Adventure,John Hillcoat,6.8,1087,-4364695
24264,1984,Action,John Guillermin,5.0,22,-19221647
19803,2005,Action,Marcos Siega,5.5,28,0
20309,2001,Comedy,J.B. Rogers,4.8,47,-25000000
9912,2005,Drama,Roger Donaldson,7.3,166,-25000000
9067,1995,Action,Rachel Talalay,5.5,138,-20935505
27360,2005,Comedy,Jeffrey W. Byrd,5.1,14,0
8338,2008,Drama,Fernando Meirelles,6.4,387,-5155021
168705,2005,Action,Uwe Boll,3.5,118,-22594580
72113,2011,Comedy,Roman Polanski,7.0,738,2603069
9729,2005,Drama,Atom Egoyan,5.9,66,-25000000
94352,2012,Fantasy,Andrew Adamson,6.1,58,34153101
22256,1998,Drama,Robert Towne,6.2,19,-24222577
12404,2009,Comedy,Richard Linklater,6.6,49,-22663828
152742,2013,Drama,Giuseppe Tornatore,7.7,704,5755873
11699,2009,Drama,Werner Herzog,6.0,326,-14410898
49953,2010,Animation,Ben Stassen,5.6,151,0
48034,2010,Comedy,Guillaume Canet,7.1,380,23531470
39845,2010,Drama,Taylor Hackford,6.0,21,0
25353,2009,Family,Jérôme Deschamps,3.8,7,0
36696,2010,Family,Inna Evlannikova,6.3,10,-18500000
109091,2013,Thriller,Ridley Scott,5.0,712,46009334
38543,2011,Romance,Jonathan English,6.2,227,-25000000
33157,1970,History,Sergey Bondarchuk,7.0,31,-21948000
290864,2014,Crime,Teddy Chan,6.5,114,-25000000
242166,2014,Action,Mario Van Peebles,4.1,26,-25000000
859,1988,Drama,Stephen Frears,7.0,257,20670720
83770,2012,Adventure,Walter Salles,5.5,301,-16215682
168,1986,Science Fiction,Leonard Nimoy,6.9,477,109000000
